subject_id,project_id,workflow_id,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason
20902085,5590,5366,20561,"{""ra"":""136.363129"",""Run"":""2740"",""dec"":""44.143883"",""Field"":""220"",""Rerun"":""301"",""Camcol"":""5"",""NSA id"":""145910"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.053335"",""Common name"":""Unknown"",""SDSS dr7 id"":""587731681193754794"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=136.36312866210938\u0026dec=44.143882751464844\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.518768"",""Estimated distance"":""0.053488921374082565 * c / H_0"",""Petrosian radius (degrees)"":""9.652617""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5299f213-307b-48fb-a5c8-fa3f33d8c0c2.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/06c7470a-44e5-483e-8cad-d6ecad19c41a.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/58a03777-0010-4b07-9a86-c9b25f7e607c.json""}",12,2018-05-04 18:30:48 UTC,classification_count
20902086,5590,5366,20561,"{""ra"":""235.474152"",""Run"":""3813"",""dec"":""32.763084"",""Field"":""497"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""315017"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.053708"",""Common name"":""Unknown"",""SDSS dr7 id"":""588017605238915235"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=235.47415161132812\u0026dec=32.763084411621094\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.400679"",""Estimated distance"":""0.05398021638393402 * c / H_0"",""Petrosian radius (degrees)"":""10.145617""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/dbfe17e7-020d-497f-8472-5e9d527a1267.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2f7b42f1-3b45-4c7e-90fc-819b81e870ac.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8b34438d-1790-486d-b826-a251566ab894.json""}",11,2018-05-03 03:09:29 UTC,classification_count
21096782,5590,5366,20751,"{""ra"":""227.236176"",""Run"":""4678"",""dec"":""19.290253"",""Field"":""170"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""571115"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020971"",""Common name"":""Unknown"",""SDSS dr7 id"":""587739845387485357"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=227.23617553710938\u0026dec=19.290252685546875\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.830312"",""Estimated distance"":""0.02104390598833561 * c / H_0"",""Petrosian radius (degrees)"":""20.773790""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ab717942-1f99-46f2-9c06-ac3eecf7bd28.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8a7e79dd-f63f-42e7-b065-7193dc69e134.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/739ac5ed-8140-4241-a8e5-def07d5b92e3.json""}",10,2018-05-15 22:49:10 UTC,classification_count
21096784,5590,5366,20751,"{""ra"":""202.841339"",""Run"":""3805"",""dec"":""10.725926"",""Field"":""104"",""Rerun"":""301"",""Camcol"":""1"",""NSA id"":""694118"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020994"",""Common name"":""Unknown"",""SDSS dr7 id"":""588017569242808468"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=202.84133911132812\u0026dec=10.725926399230957\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.466401"",""Estimated distance"":""0.02078956365585327 * c / H_0"",""Petrosian radius (degrees)"":""13.370387""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d5157e4c-d207-42ad-b2a6-c6b7c8644739.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7c66ed72-3bef-4e24-8ee7-0bf3a144a711.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b8049398-5ef5-47da-8104-9c3e9a6eeab1.json""}",10,2018-05-13 20:17:38 UTC,classification_count
21096787,5590,5366,20751,"{""ra"":""191.184189"",""Run"":""5087"",""dec"":""27.891550"",""Field"":""252"",""Rerun"":""301"",""Camcol"":""5"",""NSA id"":""481907"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021077"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741602571354286"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=191.18418884277344\u0026dec=27.891550064086914\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.688786"",""Estimated distance"":""0.021076945587992668 * c / H_0"",""Petrosian radius (degrees)"":""17.799644""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/243bf8f0-d4c7-4472-a2ae-1c88d1284a41.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b52c16b0-dae3-464b-bfb6-b50bf6c97560.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/68240c85-0ab2-4092-89b9-42bc80056a58.json""}",10,2018-05-16 10:08:07 UTC,classification_count
21096790,5590,5366,20751,"{""ra"":""127.725533"",""Run"":""6597"",""dec"":""20.248056"",""Field"":""217"",""Rerun"":""301"",""Camcol"":""1"",""NSA id"":""436500"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021098"",""Common name"":""Unknown"",""SDSS dr7 id"":""587739376158179609"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=127.72553253173828\u0026dec=20.248056411743164\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.821469"",""Estimated distance"":""0.020986877381801605 * c / H_0"",""Petrosian radius (degrees)"":""24.948637""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6b9212d7-7192-4028-a299-ba340aff8b1b.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/85d00193-63af-453e-925b-ecde59f04b80.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f6904710-d87e-4c10-9427-076157f66d4a.json""}",10,2018-05-17 23:13:08 UTC,classification_count
21096791,5590,5366,20751,"{""ra"":""166.827896"",""Run"":""5140"",""dec"":""22.942017"",""Field"":""101"",""Rerun"":""301"",""Camcol"":""1"",""NSA id"":""657777"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021125"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741828047241286"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=166.82789611816406\u0026dec=22.9420166015625\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.929351"",""Estimated distance"":""0.02092217281460762 * c / H_0"",""Petrosian radius (degrees)"":""11.069488""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f8200bb4-636a-4daf-b1c8-49f9bb0327bc.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/51e02b1d-15b4-4756-8cf8-cfc6bba596b0.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c945e353-df84-4358-a3e6-c668daf441fe.json""}",10,2018-05-18 20:58:31 UTC,classification_count
21096794,5590,5366,20751,"{""ra"":""163.311127"",""Run"":""5087"",""dec"":""25.897213"",""Field"":""86"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""498704"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021155"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741602023604344"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=163.31112670898438\u0026dec=25.897212982177734\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.844637"",""Estimated distance"":""0.020981164649128914 * c / H_0"",""Petrosian radius (degrees)"":""17.597080""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f7270f5c-aa5f-4171-81bd-bc3cccab3064.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/54f0a93a-0148-4a16-afae-f9fc678cd9ab.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6efa8dad-34db-48ff-b436-3b643d7653c2.json""}",10,2018-05-15 14:02:22 UTC,classification_count
21096795,5590,5366,20751,"{""ra"":""181.792664"",""Run"":""3836"",""dec"":""13.247525"",""Field"":""220"",""Rerun"":""301"",""Camcol"":""5"",""NSA id"":""693635"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021181"",""Common name"":""Unknown"",""SDSS dr7 id"":""588017704541880472"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=181.79266357421875\u0026dec=13.247525215148926\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.675835"",""Estimated distance"":""0.02089879661798477 * c / H_0"",""Petrosian radius (degrees)"":""27.497787""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fd39d497-3194-47fa-a10d-8679ef0891c9.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/dec03751-291c-4374-8d75-93e4d0c844a1.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2d0b1770-08d3-4ec0-b193-c8cabf817a33.json""}",10,2018-05-16 03:34:37 UTC,classification_count
21096798,5590,5366,20751,"{""ra"":""169.684891"",""Run"":""5183"",""dec"":""21.564192"",""Field"":""254"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""516771"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021219"",""Common name"":""Unknown"",""SDSS dr7 id"":""587742061066780761"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=169.6848907470703\u0026dec=21.564191818237305\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.707555"",""Estimated distance"":""0.021010976284742355 * c / H_0"",""Petrosian radius (degrees)"":""14.157853""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3b7797ac-64ee-481c-81c4-c21b5d5606a3.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7cc5347c-b0ca-4ca8-babe-3e838cf03b9a.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/67b8deb6-0b48-4ab2-a79e-ca3260f3f231.json""}",11,2018-05-17 14:02:25 UTC,classification_count
21096801,5590,5366,20751,"{""ra"":""181.853317"",""Run"":""756"",""dec"":""-0.158318"",""Field"":""441"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""7391"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021232"",""Common name"":""Unknown"",""SDSS dr7 id"":""588848899913482301"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=181.8533172607422\u0026dec=-0.1583181917667389\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.674213"",""Estimated distance"":""0.020766666159033775 * c / H_0"",""Petrosian radius (degrees)"":""17.198843""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/61fb0dfa-8031-47a1-b285-544eb37b427e.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8cd54272-a2bb-4591-ad4d-afe91fa6d430.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/62acbff4-3c22-47f3-a400-6e4c0833aa54.json""}",10,2018-05-17 14:35:29 UTC,classification_count
21096804,5590,5366,20751,"{""ra"":""163.890503"",""Run"":""5061"",""dec"":""27.081549"",""Field"":""324"",""Rerun"":""301"",""Camcol"":""1"",""NSA id"":""499117"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021239"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741710489223299"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=163.8905029296875\u0026dec=27.0815486907959\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.782904"",""Estimated distance"":""0.021084122359752655 * c / H_0"",""Petrosian radius (degrees)"":""25.091820""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f231282e-8165-4e9a-8cf3-1527fa26af20.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2ff18efe-bb44-4f55-9389-7bb4340ec878.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/abcd8679-3616-460e-9990-ddadae0cee5b.json""}",10,2018-05-15 16:16:12 UTC,classification_count
21096807,5590,5366,20751,"{""ra"":""178.278641"",""Run"":""4552"",""dec"":""35.022923"",""Field"":""64"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""627430"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021249"",""Common name"":""Unknown"",""SDSS dr7 id"":""587739407316615240"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=178.2786407470703\u0026dec=35.02292251586914\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.743602"",""Estimated distance"":""0.02127004601061344 * c / H_0"",""Petrosian radius (degrees)"":""9.484690""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/063d3c92-6099-4e38-9b32-1b020feb7f1e.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9dd086eb-4fc0-4797-8452-5f447987f64c.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/952775bc-1aed-4070-aac2-622b10cf2668.json""}",10,2018-05-17 14:23:06 UTC,classification_count
21096808,5590,5366,20751,"{""ra"":""159.608246"",""Run"":""4632"",""dec"":""30.144833"",""Field"":""123"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""416450"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021262"",""Common name"":""Unknown"",""SDSS dr7 id"":""587739647815909467"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=159.60824584960938\u0026dec=30.144832611083984\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.559280"",""Estimated distance"":""0.021175436675548553 * c / H_0"",""Petrosian radius (degrees)"":""18.211792""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/68c03d58-6fc8-47d9-a4bc-4b940ef21e53.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/42938f70-dfe9-4793-9fef-4d98dc52c036.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0213b5ea-2b22-4f99-9741-a0db9a202521.json""}",11,2018-05-17 14:23:54 UTC,classification_count
21096811,5590,5366,20751,"{""ra"":""155.899414"",""Run"":""3647"",""dec"":""37.637779"",""Field"":""115"",""Rerun"":""301"",""Camcol"":""1"",""NSA id"":""290272"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021306"",""Common name"":""Unknown"",""SDSS dr7 id"":""588016890638696567"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=155.8994140625\u0026dec=37.637779235839844\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.852154"",""Estimated distance"":""0.021331455558538437 * c / H_0"",""Petrosian radius (degrees)"":""19.618340""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1867bb6e-22a5-4e11-895b-50ee0f50764d.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ea835ac9-a5e8-4e6f-9147-25833e9a848e.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8049e4fc-bcd6-45dc-b2b4-2a4ba9fd397f.json""}",10,2018-05-17 17:43:48 UTC,classification_count
21096814,5590,5366,20751,"{""ra"":""173.080414"",""Run"":""4576"",""dec"":""34.952774"",""Field"":""383"",""Rerun"":""301"",""Camcol"":""5"",""NSA id"":""446329"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021310"",""Common name"":""Unknown"",""SDSS dr7 id"":""587739407851651201"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=173.08041381835938\u0026dec=34.95277404785156\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.892154"",""Estimated distance"":""0.021296583116054535 * c / H_0"",""Petrosian radius (degrees)"":""15.604446""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/278a8667-cdb0-4ace-9cc4-9420a53814a9.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e87d7736-cab8-41b0-a059-669c32f66bc7.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/52dc904e-4da1-4b65-86c4-e4d36f364505.json""}",10,2018-05-19 05:34:21 UTC,classification_count
21096815,5590,5366,20751,"{""ra"":""125.697517"",""Run"":""5071"",""dec"":""17.330887"",""Field"":""78"",""Rerun"":""301"",""Camcol"":""5"",""NSA id"":""486852"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021315"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741420561826057"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=125.69751739501953\u0026dec=17.330886840820312\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.638136"",""Estimated distance"":""0.021154796704649925 * c / H_0"",""Petrosian radius (degrees)"":""24.806271""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/93ac3bc7-65bb-476c-999f-13adb13f5236.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5a3b8dd8-34ac-45ec-99bf-d67311ca0b71.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6855e796-bc69-4f2a-9805-2835d7982009.json""}",10,2018-05-14 08:09:34 UTC,classification_count
21096818,5590,5366,20751,"{""ra"":""186.887390"",""Run"":""3841"",""dec"":""6.233359"",""Field"":""147"",""Rerun"":""301"",""Camcol"":""1"",""NSA id"":""667898"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021347"",""Common name"":""Unknown"",""SDSS dr7 id"":""587742956008701967"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=186.88739013671875\u0026dec=6.233358860015869\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.816655"",""Estimated distance"":""0.020969148725271225 * c / H_0"",""Petrosian radius (degrees)"":""24.432308""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/226f228d-4ed4-4f23-8ed0-1b498ab85ce0.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2c05d001-357e-417f-83e1-d7c468431a87.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/61f20dc9-481d-4408-b78c-619b9674bccc.json""}",10,2018-05-15 01:34:07 UTC,classification_count
21096821,5590,5366,20751,"{""ra"":""166.065826"",""Run"":""3103"",""dec"":""53.132042"",""Field"":""81"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""197447"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021354"",""Common name"":""Unknown"",""SDSS dr7 id"":""587733080271290569"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=166.06582641601562\u0026dec=53.132041931152344\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.940891"",""Estimated distance"":""0.021617945283651352 * c / H_0"",""Petrosian radius (degrees)"":""15.251304""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8ebd7154-8818-4b91-8d75-620d91f9a126.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7e8dbb9d-2733-45da-806c-c4cf97a0e62a.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6fa246d8-15d5-42c5-81b5-a012c59eaa2e.json""}",10,2018-05-17 14:18:34 UTC,classification_count
21096824,5590,5366,20751,"{""ra"":""187.780960"",""Run"":""752"",""dec"":""0.463122"",""Field"":""295"",""Rerun"":""301"",""Camcol"":""5"",""NSA id"":""8479"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021377"",""Common name"":""Unknown"",""SDSS dr7 id"":""587722983890944174"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=187.7809600830078\u0026dec=0.46312201023101807\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.561922"",""Estimated distance"":""0.02088560350239277 * c / H_0"",""Petrosian radius (degrees)"":""17.901798""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a59ff653-8713-4147-9a5d-be5626d7de15.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/90ae919f-8489-47a3-9d0a-d80e127fb631.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e23e7e9d-15dd-432a-a473-52fbcc939a5e.json""}",10,2018-05-14 14:46:25 UTC,classification_count
21096825,5590,5366,20751,"{""ra"":""230.486069"",""Run"":""3996"",""dec"":""10.567491"",""Field"":""175"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""354316"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021384"",""Common name"":""Unknown"",""SDSS dr7 id"":""587736915683246411"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=230.48606872558594\u0026dec=10.567490577697754\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.816211"",""Estimated distance"":""0.021331455558538437 * c / H_0"",""Petrosian radius (degrees)"":""23.968971""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d2a344c0-93b7-4f6b-b87c-6b1f04d4b3dd.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4c175057-ffa7-4491-a6e8-9497a114b326.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/072f3196-c5bb-455e-9f38-2e6158da86a1.json""}",10,2018-05-19 06:39:18 UTC,classification_count
21096831,5590,5366,20751,"{""ra"":""239.128738"",""Run"":""3919"",""dec"":""28.437317"",""Field"":""231"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""280395"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021397"",""Common name"":""Unknown"",""SDSS dr7 id"":""587736585511305375"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=239.1287384033203\u0026dec=28.43731689453125\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.744496"",""Estimated distance"":""0.021643904969096184 * c / H_0"",""Petrosian radius (degrees)"":""25.091820""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c94c7929-e017-4a91-9c9f-81d734fa9b72.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1c7db3e6-de77-4575-9d22-9b0e6694c6d3.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/675b755c-2390-42be-aa58-b31c1fb5d547.json""}",10,2018-05-17 14:42:13 UTC,classification_count
21096833,5590,5366,20751,"{""ra"":""178.075363"",""Run"":""3525"",""dec"":""10.597912"",""Field"":""154"",""Rerun"":""301"",""Camcol"":""5"",""NSA id"":""693495"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.021412"",""Common name"":""Unknown"",""SDSS dr7 id"":""587734893826015411"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=178.0753631591797\u0026dec=10.597911834716797\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.575790"",""Estimated distance"":""0.02107081189751625 * c / H_0"",""Petrosian radius (degrees)"":""20.072601""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a922b275-5097-4203-abb0-21405481411f.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5a20c169-6489-426e-a8f8-499d5dfcdb03.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2d70892b-e4fd-427c-9069-79b5ef2b4ef6.json""}",10,2018-05-17 14:27:10 UTC,classification_count
