,objID,z,Sp,Scale,Vmax,gg2d,e_gg2d,rg2d,e_rg2d,gg2df,rg2df,dCol,__B_T_g,e__B_T_g,__B_T_r,e__B_T_r,__B_T_gf,__B_T_rf,Rhlg,Rhlr,Rchl_g,Rchl_r,Re,e_Re,e,e_e,phib,e_phib,Rd,e_Rd,i,e_i,phid,e_phid,__dx_g,e__dx_g,__dy_g,e__dy_g,__dx_r,e__dx_r,__dy_r,e__dy_r,S2g,S2r,ggMag,e_ggMag,gbMag,e_gbMag,gdMag,e_gdMag,rgMag,e_rgMag,rbMag,e_rbMag,rdMag,e_rdMag,nb,e_nb,PpS,Pn4,All,Sloan,DR7,_RA,_DE
20902037,587741828047175800,0.020800000056624413,2,0.421999990940094,25.451000000000004,15.470000267028809,0.0,15.119999885559082,0.0,18.520000457763672,18.100000381469727,0.019999999552965164,0.15000000596046448,0.019999999552965164,0.1599999964237213,0.009999999776482582,0.44999998807907104,0.47999998927116394,3.6700000762939453,3.6700000762939453,3.240000009536743,3.2300000190734863,3.2799999713897705,0.009999999776482582,0.6800000071525574,0.03999999910593033,113.0,1.0,2.2100000381469727,0.019999999552965164,35.0,0.0,98.0,0.0,0.07000000029802322,0.0,0.49000000953674316,0.009999999776482582,0.36000001430511475,0.029999999329447746,0.6299999952316284,0.019999999552965164,0.15000000596046448,0.12999999523162842,-19.40999984741211,0.0,-17.360000610351562,0.10999999940395355,-19.229999542236328,0.019999999552965164,-19.670000076293945,0.0,-17.709999084472656,0.07999999821186066,-19.479999542236328,0.019999999552965164,4.0,0.0,0.0,,All,Sloan,DR7,166.74581611111108,23.00632
20902038,587742572684378218,0.020800000056624413,2,0.421999990940094,26.299000000000003,15.470000267028809,0.009999999776482582,14.850000381469727,0.009999999776482582,17.829999923706055,17.1299991607666,0.009999999776482582,0.3499999940395355,0.009999999776482582,0.4099999964237213,0.009999999776482582,0.6499999761581421,0.699999988079071,3.109999895095825,3.0199999809265137,2.4000000953674316,2.3499999046325684,1.9500000476837158,0.009999999776482582,0.2199999988079071,0.029999999329447746,235.0,0.0,2.109999895095825,0.009999999776482582,60.0,0.0,158.0,0.0,0.46000000834465027,0.009999999776482582,0.47999998927116394,0.009999999776482582,0.23999999463558197,0.009999999776482582,0.3400000035762787,0.009999999776482582,0.10999999940395355,0.09000000357627869,-19.43000030517578,0.009999999776482582,-18.280000686645508,0.029999999329447746,-18.969999313354492,0.019999999552965164,-19.989999771118164,0.009999999776482582,-19.0,0.029999999329447746,-19.420000076293945,0.019999999552965164,4.0,0.0,0.0,,All,Sloan,DR7,167.76434305555554,19.19159694444444
20902039,587742014351212618,0.020800000056624413,2,0.421999990940094,30.169000000000004,15.149999618530273,0.009999999776482582,14.680000305175781,0.0,18.75,18.040000915527344,0.07999999821186066,0.0,0.0,0.05000000074505806,0.009999999776482582,0.0,0.23000000417232513,3.7899999618530273,3.7200000286102295,3.4700000286102295,3.4100000858306885,1.8700000047683716,0.05000000074505806,0.07999999821186066,0.1599999964237213,189.0,1.0,2.259999990463257,0.009999999776482582,34.0,0.0,181.0,2.0,0.029999999329447746,0.11999999731779099,0.2800000011920929,0.05999999865889549,0.36000001430511475,0.05000000074505806,0.6000000238418579,0.05000000074505806,0.17000000178813934,0.12999999523162842,-19.719999313354492,0.009999999776482582,,,-19.719999313354492,0.009999999776482582,-20.1299991607666,0.0,-16.899999618530273,0.1599999964237213,-20.06999969482422,0.009999999776482582,4.0,0.0,0.09000000357627869,,All,Sloan,DR7,168.93095888888888,22.085443888888886
20902040,588023240206516423,0.020899999886751175,2,0.4230000078678131,14.888000000000002,15.539999961853027,0.0,15.15999984741211,0.0,19.1200008392334,18.600000381469727,0.029999999329447746,0.1599999964237213,0.009999999776482582,0.20000000298023224,0.009999999776482582,0.6899999976158142,0.7300000190734863,5.940000057220459,5.869999885559082,5.46999979019165,5.360000133514404,3.6600000858306885,0.10000000149011612,0.699999988079071,0.0,191.0,1.0,3.7200000286102295,0.019999999552965164,26.0,0.0,192.0,2.0,0.38999998569488525,0.009999999776482582,0.6100000143051147,0.009999999776482582,0.23999999463558197,0.029999999329447746,0.5299999713897705,0.05999999865889549,0.10000000149011612,0.09000000357627869,-19.389999389648438,0.0,-17.399999618530273,0.03999999910593033,-19.200000762939453,0.009999999776482582,-19.639999389648438,0.0,-17.8700008392334,0.03999999910593033,-19.40999984741211,0.009999999776482582,4.0,0.0,0.0,,All,Sloan,DR7,135.03292805555554,16.924023055555555
20902041,587734893287964700,0.020899999886751175,2,0.4230000078678131,20.102000000000004,15.369999885559082,0.0,14.850000381469727,0.0,19.440000534057617,18.6200008392334,0.12999999523162842,0.07000000029802322,0.0,0.10999999940395355,0.0,0.5400000214576721,0.6600000262260437,7.159999847412109,7.010000228881836,6.210000038146973,6.059999942779541,2.7100000381469727,0.009999999776482582,0.5199999809265137,0.029999999329447746,54.0,0.0,4.440000057220459,0.009999999776482582,42.0,0.0,33.0,0.0,-0.20000000298023224,0.0,0.3799999952316284,0.0,0.3400000035762787,0.05000000074505806,0.4000000059604645,0.07000000029802322,0.05999999865889549,0.03999999910593033,-19.610000610351562,0.0,-16.790000915527344,0.03999999910593033,-19.520000457763672,0.0,-19.989999771118164,0.0,-17.610000610351562,0.03999999910593033,-19.860000610351562,0.009999999776482582,4.0,0.0,0.09000000357627869,,All,Sloan,DR7,175.26532611111108,10.225103055555554
20902042,587741600950452400,0.020999999716877937,2,0.42500001192092896,15.682000000000002,15.739999771118164,0.009999999776482582,15.1899995803833,0.009999999776482582,18.489999771118164,17.809999465942383,0.029999999329447746,0.009999999776482582,0.0,0.03999999910593033,0.0,0.05000000074505806,0.17000000178813934,2.8499999046325684,2.809999942779541,2.259999990463257,2.2200000286102295,1.159999966621399,0.019999999552965164,0.699999988079071,0.019999999552965164,-36.0,1.0,1.7100000381469727,0.009999999776482582,54.0,0.0,9.0,0.0,0.14000000059604645,0.019999999552965164,0.25,0.0,0.25,0.019999999552965164,0.5099999904632568,0.029999999329447746,0.11999999731779099,0.11999999731779099,-19.170000076293945,0.009999999776482582,-14.369999885559082,0.36000001430511475,-19.15999984741211,0.009999999776482582,-19.6200008392334,0.009999999776482582,-16.200000762939453,0.10000000149011612,-19.56999969482422,0.009999999776482582,4.0,0.0,0.10000000149011612,,All,Sloan,DR7,164.96873194444441,25.275974999999995
20902043,587736584964604113,0.020899999886751175,2,0.42399999499320984,9.566,15.970000267028809,0.009999999776482582,15.529999732971191,0.029999999329447746,19.299999237060547,18.889999389648438,-0.03999999910593033,0.17000000178813934,0.009999999776482582,0.1599999964237213,0.009999999776482582,0.6200000047683716,0.6100000143051147,5.400000095367432,5.409999847412109,4.510000228881836,4.53000020980835,3.5399999618530273,0.20000000298023224,0.699999988079071,0.0,-13.0,2.0,3.359999895095825,0.10000000149011612,44.0,4.0,19.0,3.0,0.5899999737739563,0.07999999821186066,0.36000001430511475,0.09000000357627869,0.2199999988079071,0.029999999329447746,0.28999999165534973,0.12999999523162842,0.1599999964237213,0.09000000357627869,-18.889999389648438,0.009999999776482582,-16.950000762939453,0.07999999821186066,-18.690000534057617,0.019999999552965164,-19.209999084472656,0.029999999329447746,-17.219999313354492,0.09000000357627869,-19.020000457763672,0.029999999329447746,4.0,0.0,0.03999999910593033,,All,Sloan,DR7,214.90409888888885,38.23425694444444
20902044,588010359082123398,0.020899999886751175,2,0.4230000078678131,28.995000000000005,15.4399995803833,0.0,14.890000343322754,0.0,18.079999923706055,17.31999969482422,0.019999999552965164,0.009999999776482582,0.0,0.09000000357627869,0.0,0.05999999865889549,0.27000001072883606,2.240000009536743,2.190000057220459,2.109999895095825,2.0399999618530273,1.3200000524520874,0.0,0.5600000023841858,0.05000000074505806,113.0,0.0,1.340000033378601,0.0,27.0,0.0,118.0,0.0,0.5099999904632568,0.0,0.47999998927116394,0.0,0.4300000071525574,0.019999999552965164,0.1599999964237213,0.009999999776482582,0.12999999523162842,0.10999999940395355,-19.549999237060547,0.0,-14.989999771118164,0.25,-19.540000915527344,0.0,-20.020000457763672,0.0,-17.350000381469727,0.05999999865889549,-19.920000076293945,0.009999999776482582,4.0,0.0,0.0,,All,Sloan,DR7,170.53389888888887,4.692821111111111
20902045,587738197189722386,0.020899999886751175,2,0.42399999499320984,8.126000000000001,16.280000686645508,0.009999999776482582,15.729999542236328,0.009999999776482582,19.260000228881836,18.5,0.05000000074505806,0.17000000178813934,0.009999999776482582,0.27000001072883606,0.009999999776482582,0.4399999976158142,0.5899999737739563,3.369999885559082,3.2799999713897705,3.0399999618530273,2.9600000381469727,2.380000114440918,0.009999999776482582,0.11999999731779099,0.03999999910593033,12.0,1.0,2.0799999237060547,0.019999999552965164,37.0,0.0,25.0,1.0,0.6000000238418579,0.009999999776482582,0.4099999964237213,0.009999999776482582,0.49000000953674316,0.009999999776482582,0.46000000834465027,0.029999999329447746,0.05000000074505806,0.03999999910593033,-18.700000762939453,0.009999999776482582,-16.760000228881836,0.07000000029802322,-18.5,0.019999999552965164,-19.170000076293945,0.009999999776482582,-17.760000228881836,0.05000000074505806,-18.81999969482422,0.019999999552965164,4.0,0.0,0.3700000047683716,,All,Sloan,DR7,120.02965888888887,55.34967388888888
20902046,587732136992309363,0.020999999716877937,2,0.42399999499320984,17.726000000000003,15.34000015258789,0.0,14.979999542236328,0.0,18.829999923706055,18.360000610351562,0.009999999776482582,0.029999999329447746,0.0,0.03999999910593033,0.0,0.3100000023841858,0.38999998569488525,4.340000152587891,4.300000190734863,3.9000000953674316,3.859999895095825,0.7400000095367432,0.05000000074505806,0.699999988079071,0.0,54.0,0.0,2.6500000953674316,0.029999999329447746,37.0,0.0,49.0,1.0,0.6100000143051147,0.009999999776482582,0.1599999964237213,0.009999999776482582,0.5199999809265137,0.029999999329447746,0.49000000953674316,0.029999999329447746,0.17000000178813934,0.11999999731779099,-19.520000457763672,0.0,-15.680000305175781,0.10999999940395355,-19.489999771118164,0.0,-19.790000915527344,0.0,-16.299999237060547,0.10000000149011612,-19.75,0.009999999776482582,4.0,0.0,0.009999999776482582,,All,Sloan,DR7,167.50619999999998,52.38713388888888
20902047,587742189366018236,0.022199999541044235,2,0.4490000009536743,14.944,16.0,0.0,15.390000343322754,0.0,19.079999923706055,18.360000610351562,0.0,0.0,0.0,0.029999999329447746,0.009999999776482582,0.0,0.10000000149011612,4.059999942779541,4.019999980926514,2.9100000858306885,2.880000114440918,1.7100000381469727,0.009999999776482582,0.27000001072883606,0.12999999523162842,94.0,0.0,2.4200000762939453,0.009999999776482582,63.0,0.0,104.0,0.0,0.20000000298023224,0.0,0.4099999964237213,0.0,0.46000000834465027,0.029999999329447746,0.3100000023841858,0.029999999329447746,0.12999999523162842,0.10999999940395355,-19.049999237060547,0.0,,,-19.049999237060547,0.0,-19.600000381469727,0.0,-15.600000381469727,0.2199999988079071,-19.56999969482422,0.009999999776482582,4.0,0.0,0.41999998688697815,,All,Sloan,DR7,179.24149194444442,24.129469999999998
20902048,587741602035859537,0.025599999353289604,2,0.5149999856948853,39.760000000000005,15.319999694824219,0.0,15.0,0.0,17.799999237060547,17.3700008392334,0.029999999329447746,0.0,0.0,0.019999999552965164,0.0,0.0,0.05999999865889549,2.7100000381469727,2.690000057220459,2.2300000190734863,2.2200000286102295,1.3700000047683716,0.0,0.699999988079071,0.03999999910593033,77.0,0.0,1.6100000143051147,0.0,49.0,0.0,79.0,0.0,-0.2199999988079071,0.0,0.14000000059604645,0.0,0.23000000417232513,0.009999999776482582,0.36000001430511475,0.009999999776482582,0.2800000011920929,0.20000000298023224,-19.989999771118164,0.0,,,-19.989999771118164,0.0,-20.270000457763672,0.0,-15.850000381469727,0.1599999964237213,-20.25,0.0,4.0,0.0,0.41999998688697815,,All,Sloan,DR7,194.65534611111107,27.176604999999995
20902049,588023046941311273,0.028999999165534973,2,0.5809999704360962,45.958000000000006,16.020000457763672,0.0,15.180000305175781,0.0,17.90999984741211,17.0,0.029999999329447746,0.36000001430511475,0.0,0.3799999952316284,0.0,0.800000011920929,0.8100000023841858,3.1500000953674316,3.0799999237060547,2.6700000762939453,2.619999885559082,1.1299999952316284,0.0,0.47999998927116394,0.009999999776482582,159.0,0.0,2.549999952316284,0.0,41.0,0.0,187.0,0.0,0.5600000023841858,0.0,0.3400000035762787,0.0,0.5400000214576721,0.009999999776482582,0.47999998927116394,0.009999999776482582,0.07999999821186066,0.09000000357627869,-19.729999542236328,0.0,-18.610000610351562,0.009999999776482582,-19.239999771118164,0.009999999776482582,-20.459999084472656,0.0,-19.399999618530273,0.009999999776482582,-19.950000762939453,0.009999999776482582,4.0,0.0,0.0,,All,Sloan,DR7,139.26723194444443,20.09349111111111
20902050,587733441051689131,0.030700000002980232,2,0.6140000224113464,87.62800000000001,15.020000457763672,0.0,14.600000381469727,0.009999999776482582,17.90999984741211,17.260000228881836,0.029999999329447746,0.1899999976158142,0.009999999776482582,0.27000001072883606,0.0,0.6399999856948853,0.7400000095367432,6.179999828338623,5.840000152587891,5.110000133514404,4.860000133514404,2.5399999618530273,0.009999999776482582,0.23999999463558197,0.05000000074505806,58.0,3.0,4.090000152587891,0.019999999552965164,49.0,0.0,75.0,2.0,0.27000001072883606,0.009999999776482582,0.4000000059604645,0.009999999776482582,0.25,0.009999999776482582,0.4000000059604645,0.009999999776482582,0.18000000715255737,0.12999999523162842,-20.729999542236328,0.0,-18.899999618530273,0.029999999329447746,-20.5,0.009999999776482582,-21.1200008392334,0.009999999776482582,-19.690000534057617,0.019999999552965164,-20.780000686645508,0.009999999776482582,4.0,0.0,0.0,,All,Sloan,DR7,244.9248811111111,37.80629111111111
20902051,588007004734619817,0.03229999914765358,2,0.6449999809265137,71.641,15.619999885559082,0.009999999776482582,15.039999961853027,0.009999999776482582,18.09000015258789,17.40999984741211,0.019999999552965164,0.03999999910593033,0.009999999776482582,0.07000000029802322,0.009999999776482582,0.15000000596046448,0.2199999988079071,4.039999961853027,4.0,3.049999952316284,3.009999990463257,1.8200000524520874,0.009999999776482582,0.699999988079071,0.0,36.0,1.0,2.450000047683716,0.019999999552965164,58.0,0.0,68.0,1.0,0.5799999833106995,0.03999999910593033,0.6800000071525574,0.09000000357627869,0.4699999988079071,0.029999999329447746,0.5699999928474426,0.019999999552965164,0.17000000178813934,0.11999999731779099,-20.239999771118164,0.009999999776482582,-16.850000381469727,0.20999999344348907,-20.190000534057617,0.009999999776482582,-20.780000686645508,0.009999999776482582,-17.860000610351562,0.11999999731779099,-20.709999084472656,0.009999999776482582,4.0,0.0,0.0,,All,Sloan,DR7,253.60355888888887,37.8323561111111
20902052,587736751932834021,0.03229999914765358,2,0.6449999809265137,16.397000000000002,16.489999771118164,0.009999999776482582,16.040000915527344,0.009999999776482582,19.649999618530273,19.049999237060547,0.03999999910593033,0.0,0.009999999776482582,0.05000000074505806,0.019999999552965164,0.009999999776482582,0.15000000596046448,4.510000228881836,4.489999771118164,4.059999942779541,4.019999980926514,3.3299999237060547,0.07000000029802322,0.4699999988079071,0.33000001311302185,111.0,2.0,2.690000057220459,0.019999999552965164,37.0,0.0,79.0,2.0,-0.07000000029802322,0.019999999552965164,0.6200000047683716,0.019999999552965164,0.009999999776482582,0.05000000074505806,0.5799999833106995,0.05000000074505806,0.09000000357627869,0.07000000029802322,-19.40999984741211,0.009999999776482582,-13.100000381469727,1.9900000095367432,-19.399999618530273,0.009999999776482582,-19.790000915527344,0.009999999776482582,-16.440000534057617,0.3799999952316284,-19.729999542236328,0.019999999552965164,4.0,0.0,0.44999998807907104,,All,Sloan,DR7,243.84388694444442,30.776849999999996
20902053,587741533844013077,0.03350000083446503,2,0.6679999828338623,73.36900000000001,15.59000015258789,0.0,15.0600004196167,0.0,17.989999771118164,17.34000015258789,0.03999999910593033,0.30000001192092896,0.0,0.3700000047683716,0.0,0.6899999976158142,0.7599999904632568,4.619999885559082,4.400000095367432,4.050000190734863,3.890000104904175,2.109999895095825,0.009999999776482582,0.0,0.0,57.0,0.0,3.309999942779541,0.0,45.0,0.0,113.0,0.0,0.5299999713897705,0.0,0.4300000071525574,0.0,0.36000001430511475,0.009999999776482582,0.3400000035762787,0.009999999776482582,0.20999999344348907,0.18000000715255737,-20.389999389648438,0.0,-19.100000381469727,0.009999999776482582,-20.0,0.009999999776482582,-20.8700008392334,0.0,-19.780000686645508,0.009999999776482582,-20.3700008392334,0.009999999776482582,4.0,0.0,0.009999999776482582,,All,Sloan,DR7,133.37745694444442,20.59060111111111
20902054,587725817493651576,0.03449999913573265,2,0.6869999766349792,85.575,15.470000267028809,0.009999999776482582,14.960000038146973,0.009999999776482582,18.43000030517578,17.75,0.019999999552965164,0.05000000074505806,0.009999999776482582,0.09000000357627869,0.0,0.23000000417232513,0.3700000047683716,5.889999866485596,5.769999980926514,4.539999961853027,4.429999828338623,2.319999933242798,0.12999999523162842,0.699999988079071,0.009999999776482582,120.0,3.0,3.5899999141693115,0.07999999821186066,56.0,0.0,110.0,0.0,0.30000001192092896,0.019999999552965164,0.3199999928474426,0.05999999865889549,0.30000001192092896,0.029999999329447746,0.4099999964237213,0.019999999552965164,0.18000000715255737,0.14000000059604645,-20.540000915527344,0.009999999776482582,-17.200000762939453,0.14000000059604645,-20.489999771118164,0.019999999552965164,-21.020000457763672,0.009999999776482582,-18.350000381469727,0.05999999865889549,-20.920000076293945,0.019999999552965164,4.0,0.0,0.0,,All,Sloan,DR7,218.6896961111111,63.49316305555555
20902055,587739814241763497,0.03680000081658363,2,0.7319999933242798,39.169000000000004,16.270000457763672,0.0,15.710000038146973,0.0,20.18000030517578,19.329999923706055,0.07000000029802322,0.029999999329447746,0.0,0.05999999865889549,0.0,0.3100000023841858,0.4699999988079071,9.180000305175781,8.979999542236328,8.300000190734863,8.130000114440918,2.2300000190734863,0.009999999776482582,0.1899999976158142,0.09000000357627869,74.0,0.0,5.590000152587891,0.029999999329447746,36.0,0.0,79.0,0.0,0.6499999761581421,0.0,0.4699999988079071,0.0,0.5,0.019999999552965164,0.6000000238418579,0.05000000074505806,0.07000000029802322,0.05999999865889549,-20.030000686645508,0.0,-16.290000915527344,0.07999999821186066,-20.0,0.0,-20.510000228881836,0.0,-17.489999771118164,0.07999999821186066,-20.440000534057617,0.009999999776482582,4.0,0.0,0.12999999523162842,,All,Sloan,DR7,237.16967194444442,20.688844999999997
20902056,587730023338279050,0.03689999878406525,2,0.7329999804496765,22.730000000000004,16.690000534057617,0.009999999776482582,16.200000762939453,0.019999999552965164,19.079999923706055,18.559999465942383,0.05000000074505806,0.14000000059604645,0.019999999552965164,0.18000000715255737,0.019999999552965164,0.20000000298023224,0.25,5.039999961853027,5.010000228881836,3.440000057220459,3.4600000381469727,4.059999942779541,0.36000001430511475,0.0,0.0,36.0,3.0,3.059999942779541,0.05999999865889549,70.0,0.0,70.0,0.0,0.28999999165534973,0.029999999329447746,0.6600000262260437,0.029999999329447746,0.4099999964237213,0.019999999552965164,0.550000011920929,0.03999999910593033,0.17000000178813934,0.10999999940395355,-19.600000381469727,0.009999999776482582,-17.469999313354492,0.15000000596046448,-19.440000534057617,0.029999999329447746,-20.010000228881836,0.019999999552965164,-18.170000076293945,0.11999999731779099,-19.790000915527344,0.029999999329447746,4.0,0.0,0.4399999976158142,,All,Sloan,DR7,242.09091805555553,4.722453055555555
20902057,587739405714915421,0.037300001829862595,2,0.7409999966621399,89.85600000000001,15.649999618530273,0.0,15.079999923706055,0.009999999776482582,18.770000457763672,17.989999771118164,-0.009999999776482582,0.07999999821186066,0.009999999776482582,0.14000000059604645,0.009999999776482582,0.3700000047683716,0.5099999904632568,5.849999904632568,5.769999980926514,5.679999828338623,5.53000020980835,3.809999942779541,0.019999999552965164,0.699999988079071,0.0,167.0,2.0,3.559999942779541,0.05999999865889549,13.0,1.0,146.0,0.0,0.44999998807907104,0.03999999910593033,0.25999999046325684,0.03999999910593033,0.4399999976158142,0.019999999552965164,0.44999998807907104,0.029999999329447746,0.1599999964237213,0.12999999523162842,-20.530000686645508,0.0,-17.809999465942383,0.17000000178813934,-20.43000030517578,0.019999999552965164,-21.049999237060547,0.009999999776482582,-18.889999389648438,0.03999999910593033,-20.889999389648438,0.009999999776482582,4.0,0.0,0.0,,All,Sloan,DR7,202.57828194444443,32.51444694444444
20902058,588017977817825371,0.03739999979734421,2,0.7419999837875366,130.85500000000002,15.420000076293945,0.0,14.779999732971191,0.009999999776482582,18.75,17.93000030517578,0.03999999910593033,0.14000000059604645,0.009999999776482582,0.20000000298023224,0.009999999776482582,0.550000011920929,0.6499999761581421,7.389999866485596,7.269999980926514,7.150000095367432,6.940000057220459,4.96999979019165,0.019999999552965164,0.5699999928474426,0.03999999910593033,76.0,0.0,4.559999942779541,0.03999999910593033,10.0,0.0,73.0,0.0,0.4099999964237213,0.009999999776482582,0.5400000214576721,0.009999999776482582,0.41999998688697815,0.019999999552965164,0.5299999713897705,0.019999999552965164,0.10000000149011612,0.07999999821186066,-20.81999969482422,0.0,-18.700000762939453,0.07000000029802322,-20.649999618530273,0.009999999776482582,-21.389999389648438,0.009999999776482582,-19.670000076293945,0.05000000074505806,-21.139999389648438,0.009999999776482582,4.0,0.0,0.0,,All,Sloan,DR7,180.69007888888888,39.096268888888886
20902059,587741600410632336,0.03759999945759773,2,0.7450000047683716,28.730000000000004,16.450000762939453,0.009999999776482582,15.949999809265137,0.009999999776482582,19.829999923706055,19.209999084472656,0.03999999910593033,0.09000000357627869,0.009999999776482582,0.10999999940395355,0.009999999776482582,0.3799999952316284,0.44999998807907104,7.679999828338623,7.610000133514404,6.559999942779541,6.489999771118164,4.019999980926514,0.12999999523162842,0.5,0.07000000029802322,2.0,2.0,4.71999979019165,0.029999999329447746,44.0,0.0,4.0,1.0,0.3199999928474426,0.009999999776482582,0.6499999761581421,0.009999999776482582,0.25999999046325684,0.15000000596046448,0.4000000059604645,0.07999999821186066,0.05000000074505806,0.05000000074505806,-19.780000686645508,0.009999999776482582,-17.110000610351562,0.07999999821186066,-19.68000030517578,0.009999999776482582,-20.25,0.009999999776482582,-17.81999969482422,0.11999999731779099,-20.1299991607666,0.019999999552965164,4.0,0.0,0.3400000035762787,,All,Sloan,DR7,157.7621111111111,23.750899999999998
20902060,587738616490098698,0.03849999979138374,2,0.7630000114440918,70.215,15.869999885559082,0.009999999776482582,15.449999809265137,0.0,18.020000457763672,17.600000381469727,-0.009999999776482582,0.14000000059604645,0.009999999776482582,0.18000000715255737,0.009999999776482582,0.30000001192092896,0.3499999940395355,3.6700000762939453,3.6500000953674316,3.049999952316284,3.0199999809265137,3.049999952316284,0.0,0.699999988079071,0.0,139.0,0.0,2.2200000286102295,0.019999999552965164,45.0,0.0,156.0,0.0,0.44999998807907104,0.019999999552965164,0.4399999976158142,0.0,0.5299999713897705,0.009999999776482582,0.5,0.019999999552965164,0.11999999731779099,0.09000000357627869,-20.389999389648438,0.009999999776482582,-18.290000915527344,0.05000000074505806,-20.219999313354492,0.009999999776482582,-20.790000915527344,0.0,-18.920000076293945,0.05999999865889549,-20.56999969482422,0.009999999776482582,4.0,0.0,0.14000000059604645,,All,Sloan,DR7,173.52325805555554,36.60681888888888
20902061,588017115050999842,0.03869999945163727,2,0.7670000195503235,45.04900000000001,16.420000076293945,0.0,15.789999961853027,0.0,18.040000915527344,17.360000610351562,0.07000000029802322,0.3199999928474426,0.0,0.3100000023841858,0.0,0.7200000286102295,0.7099999785423279,2.890000104904175,2.950000047683716,2.509999990463257,2.559999942779541,0.8299999833106995,0.029999999329447746,0.6800000071525574,0.009999999776482582,91.0,0.0,2.3499999046325684,0.0,38.0,0.0,102.0,0.0,0.5199999809265137,0.0,0.27000001072883606,0.0,0.49000000953674316,0.009999999776482582,0.44999998807907104,0.009999999776482582,0.10999999940395355,0.11999999731779099,-19.889999389648438,0.0,-18.65999984741211,0.009999999776482582,-19.469999313354492,0.009999999776482582,-20.459999084472656,0.0,-19.18000030517578,0.009999999776482582,-20.06999969482422,0.009999999776482582,4.0,0.0,0.0,,All,Sloan,DR7,206.01707694444443,45.31029305555555
20902062,587736919435116713,0.039000000804662704,2,0.7720000147819519,76.995,16.079999923706055,0.0,15.449999809265137,0.0,19.889999389648438,18.889999389648438,0.1599999964237213,0.0,0.0,0.07999999821186066,0.009999999776482582,0.0,0.33000001311302185,8.449999809265137,8.319999694824219,7.050000190734863,6.889999866485596,5.960000038146973,0.029999999329447746,0.5799999833106995,0.029999999329447746,79.0,1.0,5.03000020980835,0.019999999552965164,48.0,0.0,82.0,0.0,-0.5199999809265137,0.0,0.44999998807907104,0.009999999776482582,0.3400000035762787,0.019999999552965164,0.23999999463558197,0.029999999329447746,0.12999999523162842,0.12999999523162842,-20.5,0.0,,,-20.5,0.0,-21.020000457763672,0.0,-18.299999237060547,0.07000000029802322,-20.93000030517578,0.009999999776482582,4.0,0.0,0.03999999910593033,,All,Sloan,DR7,246.11584388888886,25.18399111111111
20902063,588017990703317218,0.03999999910593033,2,0.7919999957084656,190.657,15.289999961853027,0.0,14.619999885559082,0.0,18.100000381469727,17.25,0.019999999552965164,0.20999999344348907,0.0,0.25999999046325684,0.0,0.8899999856948853,0.9200000166893005,12.010000228881836,11.229999542236328,10.609999656677246,9.899999618530273,2.0799999237060547,0.0,0.2800000011920929,0.019999999552965164,55.0,0.0,8.899999618530273,0.019999999552965164,39.0,0.0,136.0,0.0,0.3100000023841858,0.0,0.5699999928474426,0.009999999776482582,0.4300000071525574,0.009999999776482582,0.5899999737739563,0.009999999776482582,0.14000000059604645,0.11999999731779099,-21.309999465942383,0.0,-19.6299991607666,0.019999999552965164,-21.049999237060547,0.009999999776482582,-21.8700008392334,0.0,-20.420000076293945,0.009999999776482582,-21.540000915527344,0.009999999776482582,4.0,0.0,0.0,,All,Sloan,DR7,235.45978499999998,5.853738055555555
20902064,587742629057265796,0.04050000011920929,2,0.8019999861717224,155.26000000000002,15.380000114440918,0.019999999552965164,14.800000190734863,0.009999999776482582,18.309999465942383,17.610000610351562,-0.07999999821186066,0.0,0.0,0.03999999910593033,0.029999999329447746,0.0,0.14000000059604645,5.420000076293945,5.369999885559082,4.590000152587891,4.519999980926514,3.190000057220459,0.3799999952316284,0.699999988079071,0.05999999865889549,116.0,15.0,3.2300000190734863,0.09000000357627869,46.0,0.0,143.0,1.0,0.10000000149011612,0.17000000178813934,0.6800000071525574,0.05999999865889549,0.5099999904632568,0.03999999910593033,0.7200000286102295,0.03999999910593033,0.4099999964237213,0.36000001430511475,-21.040000915527344,0.019999999552965164,,,-21.040000915527344,0.019999999552965164,-21.56999969482422,0.009999999776482582,-17.959999084472656,0.8100000023841858,-21.530000686645508,0.029999999329447746,4.0,0.0,0.3499999940395355,,All,Sloan,DR7,212.05937194444442,16.170188888888887
20902065,587742062121582703,0.041600000113248825,2,0.8220000267028809,143.079,15.770000457763672,0.019999999552965164,15.020000457763672,0.009999999776482582,17.979999542236328,17.280000686645508,-0.019999999552965164,0.33000001311302185,0.029999999329447746,0.3199999928474426,0.009999999776482582,0.7400000095367432,0.7200000286102295,5.610000133514404,5.650000095367432,4.610000133514404,4.659999847412109,3.259999990463257,0.05999999865889549,0.699999988079071,0.029999999329447746,120.0,1.0,3.859999895095825,0.05000000074505806,42.0,1.0,109.0,4.0,0.3799999952316284,0.009999999776482582,0.46000000834465027,0.009999999776482582,0.3799999952316284,0.019999999552965164,0.27000001072883606,0.019999999552965164,0.17000000178813934,0.15000000596046448,-20.770000457763672,0.019999999552965164,-19.559999465942383,0.10000000149011612,-20.329999923706055,0.05000000074505806,-21.43000030517578,0.009999999776482582,-20.170000076293945,0.05000000074505806,-21.020000457763672,0.019999999552965164,4.0,0.0,0.0,,All,Sloan,DR7,125.36594388888888,12.392591944444442
